stop_id,stop_name,grupo_stop_id
B_010C1400-CALZCHASOTE,Calz. Chabacano y José Sotero,1823
B_0500330-CHABASOTERO,Calz. Chabacano - José Sotero,1823
B_0100C900-JPEON5FEB,José Peon Contreras y 5 de Febrero,1824
B_0100C900-MINEBENJFR,Mineria y Benjamín Franklin,1825
B_0100C900-PROGMINE,Progreso y Mineria,1826
B_0100C900-BENJFRAGRIC,Benjamín Franklin y Agricultura,1827
B_0100C900-TACUBAYA,Tacubaya (base),1828
B_010Z2J00-MBTACUBA,MB Tacubaya,1828
B_0501151-ITURBEAVJALI,Iturbe y Av. Jalisco,1828
B_05SEL1-TACUOB,CETRAM Tacubaya,1828
B_0200L1-TACUBAYA,Tacubaya,1828
B_050115-MTACUBAYA,Metro Tacubaya,1828
B_0100C900-SUR20OTE257,Sur 20 y Oriente 257,1829
B_0100C900-OTE257SUR20,Oriente 257 y Sur 20,1829
B_0100C900-SUR20OTE253,Sur 20 y Oriente 253,1830
B_0100C900-SUR20OTE249,Sur 20 y Oriente 249,1831
B_010C1400-SUR16OTE229,Sur 16 y Oriente 229,1832
B_0100C900-OTE229SUR16,Oriente 229 y Sur 16,1832
B_010C1401-SUR16OTE229,Sur 16 y Oriente 229,1832
B_0100C900-OTE229SUR12,Oriente 229 y Sur 12,1833
B_0100C901-TRIASCRISO,Ángel Trías y Juan Crisotomo,1834
B_0100C901-GUELATAOENRI,Av. Guelatao y Enrique Contel,1835
B_0100C901-ENRIEMIAZC,Enrique Contel y Emilio Azcárraga,1836
B_0100C901-ENRIEMILIO,Enrique Contel y Emilio Balli,1837
B_0100C901-ENRITELECOM,Enrique Contel y Av. Telecomunicación,1838
B_0100C900-PRIVLOYOTEPA,Priv. de Loyola y CETRAM Tepalcates,1839
B_0300L2-TEPALCATES,Tepalcates,1839
B_0100C901-PRIVLEONTEPA,Priv. de León Loyola y CETRAM Tepalcates,1839
B_05162B1-IZARTEPALCATE,Calz. Ignacio Zaragoza - Metro Tepalcates,1839
B_05162B1-IZARGRALALEON,Calz. Ignacio Zaragoza - Av. General Antonio de León,1840
B_0100C900-ALOYOLAPRIV,Antonio de Loyola y Priv. de Loyola,1840
B_0100C901-PRIVLOYOLA,Priv. de León Loyola y Antonio de León Loyola,1840
B_0100C901-JARREMINA,José Arrese y Mina,1841
B_0100C901-JARREMHGO,José Arrese y Miguel Hidalgo,1842
B_0100C901-JARRECAPATZ,José Arrese y Constitución de Apatzingan,1843
B_0300L2-GRALANTONIOLEO,General Antonio de León,1843
B_0100C900-CAPATZLOYOL,Constitución de Apatzingan y Antonio de León Loyola,1843
B_0100C901-CAPATZALDAMA,Constitución de Apatzingan y Aldama,1844
B_0100C900-CAPATZALDAMA,Constitución de Apatzingan y Aldama,1844
B_0100C900-CAPATZLEON,Constitución de Apatzingan y frente a panadería León,1845
B_0100C901-CAPATZPLEON,Constitución de Apatzingan y frente a la panadería León,1845
B_0100C901-SUR20OTE259,Sur 20 y Oriente 259,1846
B_0100C900-SUR20OTE259,Sur 20 y Oriente 259,1846
B_010C1401-OTE259SUR20,Oriente 259 y Sur 20,1846
B_010C1400-SUR16OTE257,Sur 16 y Oriente 257,1847
B_010C1401-SUR16OTE257,Sur 16 y Oriente 257,1847
B_0100C900-OTE257SUR16,Oriente 257 y Sur 16,1847
B_0100C901-OTE257SUR16,Oriente 257 y Sur 16,1847
B_0100C901-OTE257SUR12,Oriente 257 y Sur 12,1848
B_0100C900-OTE257SUR12,Oriente 257 y Sur 12,1848
B_0100C901-OTE257SUR8,Oriente 257 y Sur 8,1849
B_0100C900-SUR8OTE257,Sur 8 y Oriente 257,1849
B_0100C901-SUR8OTE253,Sur 8 y Oriente 253,1850
B_0100C900-SUR8OTE253,Sur 8 y Oriente 253,1850
B_0100C901-SUR8OTE249,Sur 8 y Oriente 249,1851
B_0100C900-SUR8OTE249,Sur 8 t Oriente 249,1851
B_0100C901-SUR8OTE245,Sur 8 y Oriente 245,1852
B_0100C900-SUR8OTE245,Sur 8 y Oriente 245,1852
B_0100C901-SUR8ROJO,Sur 8 y Javier Rojo Gómez,1853
B_0100C900-SUR8ROJO,Sur 8 y Rojo Gómez,1853
B_0100C900-SUR8OTE237,Sur 8 y Oriente 237,1854
B_0100C901-SUR8OTE237,Sur8 y Oriente 237,1854
B_0100C900-SUR8OTE223,Sur 8 y Oriente 223,1855
B_0100C901-SUR8OTE233,Sur 8 y Oriente 233,1855
B_0100C900-OTE229SUR8,Oriente 229 y Sur 8,1856
B_0100C901-SUR8OTE229,Sur 8 y Oriente 229,1856
B_0100C901-CHURUBSUR2A,Río Churubusco y Sur 2A,1857
B_0100C900-VIADUCHURU,Viaducto y Churubusco,1857
B_0100C901-OTE217RIOPIE,Oriente 217 y Viaducto Río de la Piedad,1858
B_0100C900-VALENCIANA,La Valenciana (base),1859
B_0100C900-TEXCFCOLEY,Av. Texcoco y Francisco Leyva,1859
B_0100C900-TEXCDGOARE,Av. Texcoco y Domingo Arellano,1860
B_0100C900-BENITOSZTEX,Benito S. Zenea y Texcoco,1861
B_0100C900-TELECOMISSST,Av. Telecomunicaciones e ISSSTE,1862
B_0100C900-CAPATZ2SEMA,Constitución de Apatzongan y 2do semáforo,1863
B_0100C900-CAPATZSOFAL,Constitución de Apatzingan y Secundaria Oficial,1864
B_0100C900-OTE229SUR4,Oriente 229 y Sur 4,1865
B_0100C900-VIADUCPUEB,Viaducto y Metro Puebla,1866
B_0400L2-PUEBLA0,Puebla,1866
B_03SL09-PUEBLAPO,Puebla,1866
B_010C1800-PUEBLAMREY,Puebla y Monterrey,1867
B_010C1800-MONTCHAPU,Monterrey y Av. Chapultepec,1867
B_010C1801-CHAPUMREY,Av. Chapultepec y Monterrey,1867
B_05SEL1-INSURGPO,Insurgentes,1867
B_0500191-EJ2PTEMCHAPU,Eje 2 Poniente Monerrey - Av. Chapultepec,1867
B_010C1801-PREFGRUTA,Paseo de la Reforma y Av. Gruta,1868
B_0300L7-ANTROPO1,Antropología,1868
B_010C1801-PREFZOO2,Paseo de la Reforma y Zoológico 2,1869
B_010C1800-PREFANTROII,Paseo de la Reforma y Museo de Antropología II,1869
B_010C1801-PREFZOO,Paseo de la Reforma y Zoológico,1870
B_010C1800-PREFANALII,Paseo de la Reforma y Auditorio Nacional II,1871
B_0500760-ANPREFORMA,C. B. Auditorio Nacional-Paseo de la Reforma - ,1871
B_010C1800-PREFANALI,Paseo de la Reforma y Auditorio Nacional I,1871
B_0300L7-AUDITORIO0,Auditorio,1871
B_0300L7-AUDITORIO1,Auditorio,1871
B_010C1801-PREFANAL,Paseo de la Reforma y Auditorio Nacional,1871
B_010C1800-PREFVERNE,Paseo de la Reforma y Julio Verne,1872
B_010C1801-PREFRANCE,Paseo de la Reforma y Anatole France,1872
B_010C1801-MAVILACPAL,Blvd. Manuel Avila C. y Paseo de las Palmas,1873
B_010C1801-MAVILACEJNAL,Blvd. Manuel Avila C. y Ejército Nacional,1874
B_05057A0-AVILJCABRAL,Anillo Periférico Blvd. Manuel Avila Camacho - General Juan Cabral,1874
B_010C1801-MAVILACISRA,Blvd. Manuel Avila Camacho y Centro Israelita,1875
B_010C1801-MAVILACNVOM,Blvd. Manuel Avila C. y Nuevo México,1876
B_010C1801-MAVILACTOR,Blvd. Manuel Avila C. y Las Torres y 1 de Mayo,1877
B_010C1800-MAVILACTOR,Blvd. Manuel Avila C. y Las Torres y 1 de Mayo,1877
B_010C1801-MAVILACAGUI,Blvd. Manuel Avila C. y Gral. Candido Aguilar,1878
B_010C1800-MAVILACMILL,Blvd. Manuel Avila C. y Gral. Agustín Millan,1878
B_010C1801-MAVILAC16S,Blvd. Manuel Avila C. y 16 de Septiembre,1879
B_010C1800-MAVILAC16S,Blvd. Manuel Avila C. y 16 de Septiembre,1879
B_010C1801-MAVILACAL8,Blvd. Manuel Avila C. y Calle 8,1880
B_010C1801-MAVILACBAZ,Blvd. Manuel Avila C. y Av. Gustavo de Baz,1881
B_010C1800-MAVILACBAZ,Blvd. Manuel Avila C. y Av. Gustavo Baz,1881
B_010C1801-MAVILACJUA,Blvd. Manuel Avila C. y Naucalpan de Juárez,1882
B_010C1800-MAVILACGAVI,Blvd. Manuel Avila C. y Hda. de la Gavia,1883
B_010C1801-MAVILACLVER,Blvd. Manuel Avila C. y Lomas Verdes,1883
B_010C1801-MAVILACNAU,Blvd. Manuel Avila C. y Parque Naucalli,1884
B_010C1801-MAVILACCRUZ,Blvd. Manuel Avila C. y Blvd. Sta. Cruz,1885
B_010C1801-MAVILACECOII,Blvd. Manuel Avila C. y Cto. Economista II,1886
B_010C1801-MAVILACECO,Blvd. Manuel Avila C. y Circuito Economista,1887
B_010C1800-MAVILACSAIII,Blvd. Manuel Avila C. y Plaza Satélite III,1888
B_010C1801-MAVILACPAR,Blvd. Manuel Avila C. y Circuito Parque,1888
B_010C1801-MAVILACSUBS,Blvd. Manuel Avila C. y Suburbia Satélite,1889
B_010C1800-MAVILACSUBS,Blvd. Manuel Avila C. y Suburbia Satélite,1889
B_010C1800-MAVILACSATEL,Blvd. Manuel Avila C. y Satélite,1890
B_010C1801-MAVILACJMMP,Blvd. Manuel Avila C. y José María Morelos y Pavón,1890
B_010C1801-MAVILACFIM,Blvd. Manuel Avila C. y Fco. I. Madero,1891
B_010C1800-MAVILACMDOE,Blvd. Manuel Avila Camacho y Mundo E,1892
B_010C1801-MAVILACMDOE,Blvd. Manuel Avila C. y Mundo E,1892
B_010C1801-MAVILACTEPOT,Blvd. Manuel Avila C. y Convento de Tepotzotlan,1893
B_010C1801-MAVILACOLOM,Blvd. Manuel Avila C. y Las Colombinas,1894
B_010C1800-MAVILACHOCTU,Blvd. Manuel Avila C. y Viveros de Hoctum,1895
B_010C1801-MAVILACBELE,Blvd. Manuel Avila C. y Belem de los Padres,1895
B_010C1801-MAVILACSELV,Blvd. Manuel Avila C. y Madre Selva,1896
B_010C1800-MAVILACSELVA,Blvd. Manuel Avila C. y Madre Selva,1896
B_010C1800-MAVILACOLIN,Blvd. Manuel Avila C. y Mario Colin,1897
B_010C1801-MAVILACOL,Blvd. Manuel Avila C. y Mario Colin,1897
B_010C1801-MAVILACMAES,Blvd. Manuel Avila C. y Av. de los Maestros,1898
B_010C1801-MAVILACACU,Blvd. Manuel Avila C. y Cumbres de Acutzingo,1899
B_010C1801-MAVILACPOP,Blvd. Manuel Avila C. y Popocatepetl,1900
B_010C1801-MAVILACINN,Blvd. Manuel Avila C. y Real Inn,1901
B_010C1800-MAVILACINN,Blvd. Manuel Avila C. y Real Inn,1901
B_010C1801-MAVILACJIN,Blvd. Manuel Avila C. y Calz. de los Jinetes,1902
B_010C1800-OAXACA,Oaxaca (base),1903
B_010C1800-FLORENLOND,Florencia y Londres,1904
B_010C1800-PREFLOREN,Florencia y Paseo de la Reforma,1905
B_0500191-FLOREFORMA,Florencia - Reforma,1905
B_03SL01-DIANAOP,La Diana,1906
B_0300L7-DIANA0,La Diana,1906
B_010C1800-PREFMISISI,Paseo de la Reforma y Río Misisipi,1906
B_03SL01-CHAPU,Chapultepec,1907
B_0300L7-CHAPU0,Chapultepec,1907
B_0300L7-CHAPU1,Chapultepec,1907
B_03SL01-CHAPUOP,Chapultepec,1907
B_010C1800-PREFRODANO,Paseo de la Reforma y Río Rodano,1907
B_010C1800-TOLSTOIMESCO,Tolstoi y Mariano Escobedo,1908
B_0500761-REFRDARIO,Paseo de la Reforma - Ruben Dario y Calz. Chivatito,1909
B_010C1800-PREFDARIO,Paseo de la Reforma y Rubén Darío,1909
B_0200L7-AUDITORIO,Auditorio,1909
B_0300L7-CAMPOMARTE0,Campo Marte,1910
B_010C1800-PREFLIBA,Paseo de la Reforma y Jardines de Libano,1910
B_0300L7-CAMPOMARTE1,Campo Marte,1910
B_010C1800-MAVILACELI,Blvd. Manuel Avila C. y Campos Eliseos,1911
B_05057A1-MATEMASARIK,Anillo PEriférico Blvd. Adolfo Lopez Mateos - Presidente Masaryk,1911
B_010C1800-MAVILACHOM,Blvd. Manuel Avila C. y Homero,1912
B_010C1210-REYESPERIF,Reyes Epinola y Periférico,1913
B_010C1800-MAVILACREY,Blvd. Manuel Avila C. y Reyes Espinola,1913
B_010C1800-MAVILAC3,Blvd. Manuel Avila C. y Calle 3,1914
B_05057A1-AVILSALINILLA,Anillo Periférico Blvd. Manuel Avila Camacho - Presa Salinillas,1915
B_010C1800-MAVILACMIL,Blvd. Manuel Avila C. e Ingenieros Militares,1915
B_010C1800-MAVILACJAR,Blvd. Manuel Avila C. y Calle Jardín,1916
B_010C1800-MAVILACLOM,Blvd. Manuel Avila C. y Av. Lomas Verdes,1917
B_010C1800-MAVILACOTO,Blvd. Manuel Avila C. y Paseo de Otoño,1918
B_010C1800-MAVILACOTE,Blvd. Manuel Avila C. y Circunvalación Oriente,1919
B_010C1800-MAVILACOTS,Blvd. Manuel Avila C. y Plaza Satéite Cotsco,1920
B_010C1800-MAVILACSAII,Blvd. Manuel Avila C. y Plaza Satélite II,1921
B_010C1800-MAVILACOLINA,Blvd. Manuel Avila C. y Viveros de la Colina,1922
B_010C1800-MAVILACATIZA,Blvd. Manuel Avila C. y Viveros de Atizapan,1923
B_010C1800-MAVILACHACIE,Blvd. Manuel Avila C. y Viveros de la Hacienda,1924
B_010C1800-MAVILACJIN,Blvd. Manuel Avila C. y Calz. de los Jinetes,1925
B_010C1800-BLVDCONT,Blvd. de los Continentes (base),1926
B_0100C501-ENAVALWALM,Escuela Naval M. y WalMart,1927
B_010240-ENMTEPETLA,Av. Escuela Canal Militar y Tepetlapa,1927
B_0100C501-ENAVALAGRAR,Escuela Naval M. y Reforma Agraria,1928
B_0500371-NAVALPORFIRIO,Escuela Naval Militar - Cerrada Porfirio Díaz,1928
B_0500370-NAVALSTANA,Escuela Naval Militar - Santa Ana,1929
B_010Z3H01-STANA2OTE,Av. Santa Ana - Eje 2 Ote. (Heroica Escuela Naval Militar),1929
B_0500371-NAVALSTANA,Escuela Naval Militar - Av. Santa Ana,1929
B_0100C501-ENAVALSTANA,Escuela Naval Militar y Av. Santa Ana,1929
B_010Z3F00-STANAVAL,Av. Santa Ana - H. Escuela Naval Militar,1929
B_0500371-NAVALTEZONCO,Escuela Naval Militar - Ejido San Lorenzo Tezonco,1930
B_0100C501-ENAVALTEZON,Escuela Naval Militar y San Lorenzo Tezonco,1930
B_0500370-NAVALEJIDOLOR,Escuela Naval Militar - Ejido San Lorenzo,1930
B_0100C501-ENAVALTOMATL,Escuela Naval Militar y San Antonio Tomatlan,1931
B_0100C501-ENAVALTAXQ,Escuela Naval M. y Taxqueña,1932
B_0400L7-NAVAL0,Escuela Naval Militar,1932
B_010Z3A01-9TAXQEJE21,Eje 9 Sur Calz. Taxqueña - Eje 2 Ote. (Heroica Escuela Naval Militar),1932
B_010Z3A00-9TAXQEJE20,Eje 9 Sur Calz. Taxqueña - Eje 2 Ote. (Heroica Escuela Naval Militar),1932
B_0500370-NAVALTAXQUE,Escuela Naval Militar - Calz. Taxqueña,1932
B_05142B1-ESCNAVALMILIT,Escuela Naval Militar,1932
B_0500371-NAVALTAXQUEN,Escuela Naval Militar - Calz. Taxqueña,1932
B_0400L7-NAVAL1,Escuela Naval Militar,1932
B_0100C501-ENAVALBOSQU,Escuela Naval M. y Paseo del Bosque,1933
B_0500371-NAVAL16SEPTIE,Escuela Naval Militar - 16 de Septiembre,1933
B_0500370-NAVALBOSQUE,Escuela Naval Militar - Paseos del Bosque,1933
B_0100C501-ENAVAL7CALLE,Escuela Naval M. y Séptima Calle,1934
B_0100C501-ENAVALALFRED,Escuela Naval M. y San alfredo,1935
B_0500371-NAVALCJONALF,Escuela Naval Militar - Callejón San Alfredo,1935
B_0500370-NAVALPHACIEND,Escuela Naval Militar - Paseo de la Hacienda,1936
B_0100C501-ENAVALHACIE,Escuela Naval M. y Paseo de la Hacienda,1936
B_0500370-NAVALPCHICO,Escuela Naval Militar - Paseo Chico,1937
B_0100C501-ENAVALCHICO,Escuela Naval M. y Paseo Chico,1937
B_0100C501-VIGACNAL,La Viga y Canal Nacional,1938
B_0500370-VIGAOSAMENOR,Calz. de la Viga - Osa Menor,1939
B_0500371-VIGACAMPESINO,Calz. de la Viga -Campesinos,1939
B_0100C501-VIGAMENOR,La Viga y Osa Menor,1939
B_0500371-VIGANASTASIO,Calz. de la Viga - Anastasio G. Saravia,1940
B_0500370-VIGAEZAPATA,Calz. de la Viga - Emiliano Zapata,1940
B_0100C501-VIGAZAPATA,La Viga y Emiliano Zapata,1940
B_0500370-VIGAGUSYANEZ,Calz. de la Viga - Agustín Yañez,1941
B_0500371-VIGAGUSYANEZ,Calz. de la Viga - Agustín Yañez,1941
B_0100C501-VIGAYANEZ,La Viga y Agustín Yañez,1941
B_0100C501-VIGACHURUB,La Viga y Río Churubusco,1942
B_01022A00-RIOCHCALZVIGA,Rio Churubusco y Calzada de la Viga,1942
B_0500370-VIGAECARANZA,Calz. de la Viga - Emilio Carranza,1942
B_0100C501-VIGALEGRE,La Viga y Puerto Alegre,1943
B_0500370-VIGAPORTOALE,Calz. de la Viga - Porto Alegre,1943
B_0100C501-VIGAPIE,La Viga y Pie de la Cuesta,1944
B_0500370-VIGAPIECUESTA,Calz. de la Viga - Playa Pie de la Cuesta,1944
B_0500371-VIGACARDIOLO,Calz. de la Viga - Cardiologos,1944
B_0500371-VIGAPURISIMA,Calz. de la Viga - Purísima,1945
B_0100C501-VIGAVILLAMAR,La Viga y Playa Villa del Mar,1945
B_0500370-VIGAVILLAMAR,Calz. de la Viga - Playa Villa del Mar,1945
B_0500370-VIGAROQUTA,Calz. de la Viga - Playa Roqueta,1946
B_0400L9-CALZVIGA1,Calz. de la Viga,1946
B_0500371-VIGAPATLACO,Calz. de la Viga - Av. Apatlaco,1946
B_0400L9-CALZVIGA0,Calz. de la Viga,1946
B_0100C501-VIGAROQUET,La Viga y Playa Roqueta,1946
B_0500370-VIGAERIZO,Calz. de la Viga - Playa Erizo,1947
B_0500371-VIGAJALVAREZ,Calz. de la Viga - Juan Alvarez,1947
B_0100C501-VIGAERIZO,La Viga y Playa Erizo,1947
B_0500370-VIGASANTIAGO,Calz. de la Viga - Santiago,1948
B_0500371-VIGASANTIAGO,Calz. de la Viga - Santiago,1948
B_0100C501-VIGASANTIA,La Viga y Santiago,1948
B_0100C501-VIGARAYON,La Viga y López Rayón,1949
B_0500371-VIGAFCOIMADER,Calz. de la Viga - Francisco I. Madero,1949
B_0500370-VIGAILOPEZRAY,Calz. de la Viga - Ignacio López Rayon,1949
B_0500370-VIGASANFCO,Calz. de la Viga - San Francisco,1950
B_0100C501-VIGARECREO,La Viga y Recreo,1950
B_0500371-VIGARECREO,Calz. de la Viga - Recreo,1950
B_0500370-CUNIONRECREO,Honorable Congreso de la Unión - Recreo,1951
B_0100C501-CUNIONPECAL,Congreso de la Unión y P. E. Calles,1951
B_0500371-CUNIONPELIASC,Honorable Congreso de la Unión - Plutarco Elías Calles,1951
B_0500370-CUNIONHGO,Honorable Congreso de la Unión - Calle Miguel Hidalgo,1952
B_0100C501-CUNIONHGO,Congreso de la Unión e Hidalgo,1952
B_010Z4A00-EJ2CNGUCANAC,Base Eje 2 Ote. H. Congreso de la Unión y Prol. Canal Nacional,1952
B_0200L4-SNTAANITA,Santa Anita,1952
B_0500370-CUNIONMALEM,Honorable Congreso de la Unión - Viaducto Miguel Alemán,1953
B_0100C501-CUNIONMALE,Congreso de la Unión y Viaducto Miguel Alemán,1953
B_010Z4A01-E2CONUGUILLPRI,Eje 2 Ote. H Congreso de la Unión y Guillermo Prieto,1954
B_0100C501-CUNIONPRIETO,Congreso de la Unión y Guillermo Prieto,1954
B_0500370-CUNIONOTE32,Honorable Congreso de la Unión - Oriente 32,1955
B_0100C501-CUNIONOTE32,Congreso de la Unión y Oriente 32,1955
B_010Z4A01-E2CONLOREBOTU2,Eje 2 Ote. H Congreso de la Unión y Lorenzo Boturini,1955
B_0100C501-CUNIONCARRE,Congreso de la Unión y Carretones,1956
B_0500370-CUNIONUNION,Honorable Congreso de la Unión - Unión,1956
B_0300L4-CECILIOROB0,Cecilio Robelo,1956
B_0500371-CUNIONROBELO,Honorable Congreso de la Unión - Cecilio Robelo,1956
B_0500370-CUNIONCANDEL,Honorable Congreso de la Unión - M. Candelaria,1957
B_0100C501-CUNIONCANDE,Congreso de la Unión y Metro Candelaria,1957
B_0200L4-CANDELARIA,Candelaria,1957
B_0100C501-CUNIONZAPA,Congreso de la Unión y Emiliano Zapata,1958
B_0500370-CUNIONEZAPAT,Honorable Congreso de la Unión - Emiliano Zapata,1958
B_0500371-CUNIONACOZARI,Honorable Congreso de la Unión - Héroe de Nacozari,1959
B_0100C501-CUNIONACOZ,Congreso de la Unión y Héroes de Nacozari,1959
B_0500370-CUNIONACOZAR,Honorable Congreso de la Unión - Héroe de Nacozari,1959
B_0300L4-MORELOS1,Morelos,1959
B_010Z4H00-HNE2CONGUNIO,Héroe de Nacozari y Eje 2 Ote. H. Congreso de la Unión,1959
B_0300L4-MORELOS0,Morelos,1959
B_010Z4A01-E2CONHERNACOZ,Eje 2 Ote. H Congreso de la Unión y Héroe de Nacozari,1959
B_0500180-HORTCUNION,Hortelanos - Congreso de la Unión,1960
B_0100C501-CUNIONHORTE,Congreso de la Unión y Hortelanos,1960
B_0500370-CUNIONHORTEL,Honorable Congreso de la Unión - Hortelanos,1960
B_0100C501-CUNIONCIRC,Congreso de la Unión y Circunvalación,1961
B_0500370-CUNIONCIRCUNV,Honorable Congreso de la Unión - Circunvalación,1961
B_010Z4A01-E2CONUNIAVCIR,Eje 2 Ote. H Congreso de la Unión y Av. Circunvalación,1961
B_0500371-CUNIONCIRCUN,Honorable Congreso de la Unión - Circunvalación,1961
B_0100C501-CUNIONPELU,Congreso de la Unión y Peluqueros,1962
B_0500370-CUNIONPELUQU,Honorable Congreso de la Unión - Peluqueros,1962
B_0500371-CUNIONPELUQ,Honorable Congreso de la Unión - Peluqueros,1962
B_010Z4B01-E2CONUNPELU,Eje 2 Ote. H Congreso de la Unión y Peluqueros,1962
B_0500371-CUNIONCNLNTE,Honorable Congreso de la Unión - Canal del Norte,1963
B_0500370-CUNIONTALABAR,Honorable Congreso de la Unión - Talabarteros,1963
B_0200L4-CANALNTE,Canal del Norte,1963
B_0100C501-CUNIONTALA,Congreso de la Unión y Talabarteros ,1963
B_010Z4A01-E2CONGTALABAR,Eje 2 Ote. H Congreso de la Unión y Talabarteros,1963
B_0100C501-CUNIONCOBRE,Congreso de la Unión y Cobre,1964
B_01020B00-PLACONGRUNION,Platino - Congreso de la Union,1964
B_0500371-CUNIONESTANO,Honorable Congreso de la Unión - Estaño,1964
B_010Z4A01-E2CONUNPLAT,Eje 2 Ote. H Congreso de la Unión y Platino,1964
B_0200L4-CONSULADO,Consulado,1965
B_0500370-CUNIONOTE87,Honorable Congreso de la Unión - Oriente 87,1965
B_0100C501-CUNIONCONSU,Congreso de la Unión y Consulado,1965
B_010Z4A01-E2CONOTE84,Eje 2 Ote. H Congreso de la Unión y Ote 84 (Metro Consulado),1965
B_0500371-CUNIONOTE91,Honorable Congreso de la Unión - Oriente 91,1966
B_010Z4D00-OTE91CONG,Oriente 91 y Eje 2 Ote. H. Congreso de la Unión,1966
B_010Z4A01-E2CONOTE91,Eje 2 Ote. H Congreso de la Unión y Oriente 91,1966
B_010Z4D01-91CONGUN1,Oriente 91 y Eje 2 Ote. H. Congreso de la Unión,1966
B_0100C501-CUNIONOTE91,Congreso de la Unión y Oriente 91,1966
B_0100C501-CUNIONOTE95,Congreso de la Unión y Oriente 95,1967
B_0500370-HENRYFORD,Henry Ford,1968
B_0100C501-CUNIONHENR,Congreso de la Unión y Henry Ford,1968
B_0500371-CUNIONHENRYF,Honorable Congreso de la Unión - Henry Ford,1968
B_010Z4A01-CONHFORD,Eje 2 Ote. H Congreso de la Unión y Av. Henry Ford,1968
B_0500371-CUNIONVICTORI,Honorable Congreso de la Unión - Victoria,1969
B_0500370-VICTORIA,Victoria,1969
B_010Z4A01-E2CONVICOTE,Eje 2 Ote. H Congreso de la Unión y Victoria Ote.,1969
B_0100C501-VICTUNION,Victoria y Congreso de la Unión (base),1969
B_010Z4C00-VICEJECONGUN0,Av. Victoria Ote. y Eje 2 Ote. H. Congreso de la Unión,1969
B_010Z4C01-VICEJECONGUN1,Av. Victoria Ote. y Eje 2 Ote. H. Congreso de la Unión,1969
B_0100C500-TORRESCRES,Av. Cerro de las Torres y Cerro Creston,1970
B_0100C500-TORRESGNP,Av. Cerro de las Torres y GNP,1971
B_0100C500-LACTEAMENOR,Vía Lactea y Osa Menor,1972
B_05001D0-CINTEJ8SCEIZT,Circuito Interior - Eje 8 Sur Calz. Ermita Iztapalapa,1973
B_0100C500-LACTEAIZTAPA,Vía Lactea y Ermita Iztapalapa,1973
B_05001D0-EIZTAS81A,Calz. Ermita Iztapalapa - Sur 81A,1973
B_0100C500-LACTEACHURU,Vía Lactea y Río Churubusco,1974
B_0100C500-MOLINARBOLE,Andrés Molina y Arboledas,1975
B_01022A00-RIOCHANDMO,Rio Churubusco y Andrés Molina Enríquez,1975
B_0100C500-MOLINANDRES,Andrés Molina y San Andrés,1976
B_0100C500-MOLINALEGRE,Andrés Molina y Porto Alegre,1977
B_0100C500-MOLINAPIE,Andrés Molina y Pie de la Cuesta,1978
B_0100C500-MOLINAVILLA,Enriquez Molina y Playa Villa del Mar,1979
B_0100C500-MOLINAROQUE,Andrés Molina y Playa Roqueta,1980
B_0400L9-ANDRESMOLINA,Andrés Molina Enríquez,1980
B_0400L9-PLAYAMIRAMAR0,Playa Miramar,1980
B_0100C500-MOLINAERIZO,Andrés Molina y Playa Erizo,1981
B_0100C500-MOLINAICACOS,Andrés Molina y Playa Icacos,1982
B_0100C500-MOLINASANTIA,Andrés Molina y Santiago,1983
B_0100C500-MOLINARCO,Andrés Molina y Juana de Arco,1984
B_0100C500-MOLINACUNA,Andrés Molina y Manuel Acuña,1985
B_0100C500-MOLINAPLUTAR,Andrés Molina y Plutarco,1986
B_0300L2-ANDRESMOLI,Andrés Molina,1986
B_0100C500-MOLINANITA,Andrés Molina y Santa Anita,1987
B_0100C500-MOLINACORUN,Andrés Molina y la CoruNa,1988
B_010Z4A00-E1CLVIGCORU,Eje 1 Ote. Calz de la Viga y La Coruña,1988
B_0100C500-MOLINAVENTU,Andrés Molina y Ventura Tena,1989
B_010C1401-MOLINATENA,Andrés Molina y Ventura Tena,1989
B_0100C500-VIGABERCEN,La Viga y Barcenas,1990
B_010Z4A00-E1CLVIGCJON,Eje 1 Ote. Calz de la Viga y Cjón.,1990
B_010C1401-NAJERAVIGA,Gutiérrez Nájera y La Viga,1991
B_0100C500-VIGAURRERA,La Viga y Aurrera,1991
B_0100C500-VIGAZOQUIPA,La Viga y Zoquipa,1992
B_0500331-CANALZOQUIPA,Av. Canal - Calle Zoquipa,1992
B_010Z4A00-E1ACIRSNPABL,Eje 1 Ote. Anillo de Circunvalación y Plaza de san Pablo,1993
B_0300L4-MERCED,La Merced,1993
B_0200L1-MERCED,Merced,1993
B_0500330-CIRCUNSPABLO,Anillo de Circunvalación - San Pablo,1993
B_010Z4E00-BPLSANPB,Base Eje 1 Ote. y Plaza de San Pablo,1993
B_0500331-CIRCUCARRETO,Anillo de Circunvalación - Carretones,1993
B_0100C500-VIGAMERCED,La Viga y Metro Merced,1993
B_0100C500-AVTRABAJCARI,Av. del Trabajo y Caridad,1994
B_0500331-TRABPANADERO,Av. del Trabajo - Panaderos,1995
B_0500330-TRABAJRIVERO,Av. del Trabajo - Rivero,1995
B_0100C500-AVTRABAJRIVE,Av. del Trabajo y Rivero,1995
B_010Z4A00-E1BOLRIV,Eje 1 Ote. Boleo y Rivero,1995
